Year,EM,Entidad,Municipio,Cultivo, Superficie cosechada (Ha) , Producción (Ton / Miles de Litros) 
2019,16017,Michoacán de Ocampo,Contepec,Maíz grano,"8,311.30",27129.34
2019,16017,Michoacán de Ocampo,Contepec,Trigo grano,149,572.17
2019,16018,Michoacán de Ocampo,Copándaro,Frijol,11,11.55
2019,16018,Michoacán de Ocampo,Copándaro,Maíz grano,165,709.50
2019,16019,Michoacán de Ocampo,Cotija,Maíz grano,"1,800.00",4000.00
2019,16020,Michoacán de Ocampo,Cuitzeo,Frijol,19,22.42
2019,16020,Michoacán de Ocampo,Cuitzeo,Maíz grano,"2,963.33",12120.02
2019,16020,Michoacán de Ocampo,Cuitzeo,Trigo grano,70,196.00
2019,16021,Michoacán de Ocampo,Charapan,Maíz grano,"3,200.00",7040.00
2019,16022,Michoacán de Ocampo,Charo,Frijol,2,5.50
2019,16022,Michoacán de Ocampo,Charo,Maíz grano,"1,916.67",6765.85
2019,16022,Michoacán de Ocampo,Charo,Trigo grano,20,60.00
2019,16023,Michoacán de Ocampo,Chavinda,Frijol,16,25.28
2019,16023,Michoacán de Ocampo,Chavinda,Maíz grano,"1,300.00",8060.00
2019,16023,Michoacán de Ocampo,Chavinda,Trigo grano,370,2112.70
2019,16024,Michoacán de Ocampo,Cherán,Maíz grano,"2,750.00",6297.50
2019,16025,Michoacán de Ocampo,Chilchota,Maíz grano,"1,450.00",3842.50
2019,16025,Michoacán de Ocampo,Chilchota,Trigo grano,63,187.00
2019,16026,Michoacán de Ocampo,Chinicuila,Frijol,18,15.30
2019,16026,Michoacán de Ocampo,Chinicuila,Maíz grano,"3,190.00",6699.00
2019,16027,Michoacán de Ocampo,Chucándiro,Frijol,10.3,10.71
2019,16027,Michoacán de Ocampo,Chucándiro,Maíz grano,90.3,214.91
2019,16028,Michoacán de Ocampo,Churintzio,Frijol,50,48.00
2019,16028,Michoacán de Ocampo,Churintzio,Maíz grano,"2,894.00",12000.00
2019,16028,Michoacán de Ocampo,Churintzio,Trigo grano,600,2010.00
2019,16029,Michoacán de Ocampo,Churumuco,Maíz grano,320,640.00
2019,16030,Michoacán de Ocampo,Ecuandureo,Frijol,23,37.29
2019,16030,Michoacán de Ocampo,Ecuandureo,Maíz grano,650,4030.00
2019,16030,Michoacán de Ocampo,Ecuandureo,Trigo grano,850,1000.00
2019,16031,Michoacán de Ocampo,Epitacio Huerta,Frijol,49.2,85.80
2019,16031,Michoacán de Ocampo,Epitacio Huerta,Maíz grano,"5,237.80",18981.24
2019,16031,Michoacán de Ocampo,Epitacio Huerta,Trigo grano,64.5,276.32
2019,16032,Michoacán de Ocampo,Erongarícuaro,Maíz grano,"1,860.00",5096.40
2019,16032,Michoacán de Ocampo,Erongarícuaro,Trigo grano,129,218.64
2019,16033,Michoacán de Ocampo,Gabriel Zamora,Arroz palay,"2,046.00",17765.28
2019,16033,Michoacán de Ocampo,Gabriel Zamora,Maíz grano,49,178.85
2019,16034,Michoacán de Ocampo,Hidalgo,Maíz grano,"6,218.30",22017.82
2019,16034,Michoacán de Ocampo,Hidalgo,Trigo grano,17.4,141.89
2019,16035,Michoacán de Ocampo,La Huacana,Maíz grano,"3,610.50",8299.80
2019,16036,Michoacán de Ocampo,Huandacareo,Frijol,8.67,19.94
2019,16036,Michoacán de Ocampo,Huandacareo,Maíz grano,406.67,2114.68
2019,16036,Michoacán de Ocampo,Huandacareo,Trigo grano,100,300.00
2019,16037,Michoacán de Ocampo,Huaniqueo,Maíz grano,"1,450.00",6000.00
2019,16038,Michoacán de Ocampo,Huetamo,Frijol,7.5,6.00
2019,16038,Michoacán de Ocampo,Huetamo,Maíz grano,"4,900.00",15400.00
2019,16039,Michoacán de Ocampo,Huiramba,Maíz grano,"1,466.60",4033.60
2019,16039,Michoacán de Ocampo,Huiramba,Trigo grano,9.67,12.18
2019,16040,Michoacán de Ocampo,Indaparapeo,Frijol,12.83,35.03
2019,16040,Michoacán de Ocampo,Indaparapeo,Maíz grano,869.5,2643.28
2019,16040,Michoacán de Ocampo,Indaparapeo,Trigo grano,815,2526.50
2019,16041,Michoacán de Ocampo,Irimbo,Maíz grano,"3,045.20",11402.31
2019,16041,Michoacán de Ocampo,Irimbo,Trigo grano,5.3,37.02
2019,16042,Michoacán de Ocampo,Ixtlán,Frijol,33.33,45.31
2019,16042,Michoacán de Ocampo,Ixtlán,Maíz grano,540,3348.00
2019,16042,Michoacán de Ocampo,Ixtlán,Trigo grano,"1,000.00",5650.00
2019,16043,Michoacán de Ocampo,Jacona,Frijol,20,33.32
2019,16043,Michoacán de Ocampo,Jacona,Maíz grano,300,1865.00
2019,16043,Michoacán de Ocampo,Jacona,Trigo grano,30,166.50
2019,16044,Michoacán de Ocampo,Jiménez,Maíz grano,"1,825.00",7300.00
2019,16044,Michoacán de Ocampo,Jiménez,Trigo grano,130,460.00
2019,16045,Michoacán de Ocampo,Jiquilpan,Frijol,13,11.50
2019,16045,Michoacán de Ocampo,Jiquilpan,Maíz grano,800,2858.63
2019,16045,Michoacán de Ocampo,Jiquilpan,Trigo grano,305,1312.00
2019,16046,Michoacán de Ocampo,Juárez,Maíz grano,806.8,2838.74
2019,16047,Michoacán de Ocampo,Jungapeo,Frijol,112.8,166.19
2019,16047,Michoacán de Ocampo,Jungapeo,Maíz grano,"2,607.30",9503.07
2019,16047,Michoacán de Ocampo,Jungapeo,Trigo grano,61.3,458.19
2019,16048,Michoacán de Ocampo,Lagunillas,Maíz grano,"1,473.33",4172.35
2019,16048,Michoacán de Ocampo,Lagunillas,Trigo grano,11.33,14.05
2019,16049,Michoacán de Ocampo,Madero,Maíz grano,"3,350.00",16147.00
2019,16050,Michoacán de Ocampo,Maravatío,Frijol,157.2,286.95
2019,16050,Michoacán de Ocampo,Maravatío,Maíz grano,"10,981.30",38983.27
2019,16050,Michoacán de Ocampo,Maravatío,Trigo grano,83.1,377.53
2019,16051,Michoacán de Ocampo,Marcos Castellanos,Maíz grano,"2,400.00",7503.90
2019,16052,Michoacán de Ocampo,Lázaro Cárdenas,Maíz grano,760,1120.00
2019,16053,Michoacán de Ocampo,Morelia,Maíz grano,"11,788.33",43970.47
2019,16053,Michoacán de Ocampo,Morelia,Trigo grano,68,197.20
2019,16054,Michoacán de Ocampo,Morelos,Maíz grano,"2,800.00",13100.00
2019,16055,Michoacán de Ocampo,Múgica,Arroz palay,42,373.80
2019,16055,Michoacán de Ocampo,Múgica,Maíz grano,90,342.00
2019,16056,Michoacán de Ocampo,Nahuatzen,Maíz grano,"3,950.00",9085.00
2019,16057,Michoacán de Ocampo,Nocupétaro,Frijol,29,30.00
2019,16057,Michoacán de Ocampo,Nocupétaro,Maíz grano,"1,360.00",4818.10
2019,16058,Michoacán de Ocampo,Nuevo Parangaricutiro,Maíz grano,850,1995.00
2019,16059,Michoacán de Ocampo,Nuevo Urecho,Arroz palay,62,538.78
2019,16059,Michoacán de Ocampo,Nuevo Urecho,Maíz grano,57,205.20
2019,16060,Michoacán de Ocampo,Numarán,Frijol,75,80.00
2019,16060,Michoacán de Ocampo,Numarán,Maíz grano,"2,245.00",11000.00
2019,16060,Michoacán de Ocampo,Numarán,Trigo grano,"2,300.00",8000.00
2019,16061,Michoacán de Ocampo,Ocampo,Maíz grano,"2,779.30",7818.62
2019,16061,Michoacán de Ocampo,Ocampo,Trigo grano,5.6,25.11
2019,16062,Michoacán de Ocampo,Pajacuarán,Maíz grano,"4,100.00",12863.83
2019,16062,Michoacán de Ocampo,Pajacuarán,Trigo grano,920,4400.00
2019,16063,Michoacán de Ocampo,Panindícuaro,Frijol,45,62.00
2019,16063,Michoacán de Ocampo,Panindícuaro,Maíz grano,"2,400.00",9800.00
2019,16063,Michoacán de Ocampo,Panindícuaro,Trigo grano,500,1800.00
2019,16064,Michoacán de Ocampo,Parácuaro,Arroz palay,575,5148.12
2019,16064,Michoacán de Ocampo,Parácuaro,Maíz grano,483,2183.16
2019,16065,Michoacán de Ocampo,Paracho,Maíz grano,"4,334.00",9750.00
2019,16066,Michoacán de Ocampo,Pátzcuaro,Frijol,40.33,47.59
2019,16066,Michoacán de Ocampo,Pátzcuaro,Maíz grano,"2,312.60",6406.10
2019,16066,Michoacán de Ocampo,Pátzcuaro,Trigo grano,27.33,36.61
2019,16067,Michoacán de Ocampo,Penjamillo,Frijol,40,43.50
2019,16067,Michoacán de Ocampo,Penjamillo,Maíz grano,"5,342.00",30000.00
2019,16067,Michoacán de Ocampo,Penjamillo,Trigo grano,"5,000.00",19600.00
2019,16068,Michoacán de Ocampo,Peribán,Maíz grano,500,1200.00
2019,16069,Michoacán de Ocampo,La Piedad,Frijol,65,70.00
2019,16069,Michoacán de Ocampo,La Piedad,Maíz grano,"4,500.00",20000.00
2019,16069,Michoacán de Ocampo,La Piedad,Trigo grano,"2,200.00",8200.00
2019,16070,Michoacán de Ocampo,Purépero,Maíz grano,"1,300.00",3510.00
2019,16070,Michoacán de Ocampo,Purépero,Trigo grano,10,26.50
2019,16071,Michoacán de Ocampo,Puruándiro,Maíz grano,"5,200.00",27000.00
2019,16071,Michoacán de Ocampo,Puruándiro,Trigo grano,"3,950.00",15000.00
2019,16072,Michoacán de Ocampo,Queréndaro,Maíz grano,"2,316.67",9405.68
2019,16072,Michoacán de Ocampo,Queréndaro,Trigo grano,500,1450.00
2019,16073,Michoacán de Ocampo,Quiroga,Maíz grano,"1,943.30",5246.99
2019,16073,Michoacán de Ocampo,Quiroga,Trigo grano,29,42.64
2019,16074,Michoacán de Ocampo,Cojumatlán de Régules,Frijol,13,12.00
2019,16074,Michoacán de Ocampo,Cojumatlán de Régules,Maíz grano,"1,120.00",3716.22
2019,16075,Michoacán de Ocampo,Los Reyes,Maíz grano,"3,700.00",8000.00
2019,16076,Michoacán de Ocampo,Sahuayo,Frijol,6,5.50
2019,16076,Michoacán de Ocampo,Sahuayo,Maíz grano,810,2143.97
2019,16076,Michoacán de Ocampo,Sahuayo,Trigo grano,75,420.00
2019,16077,Michoacán de Ocampo,San Lucas,Maíz grano,"2,410.00",6063.99
2019,16078,Michoacán de Ocampo,Santa Ana Maya,Frijol,2.6,2.86
2019,16078,Michoacán de Ocampo,Santa Ana Maya,Maíz grano,231.83,1564.85
2019,16078,Michoacán de Ocampo,Santa Ana Maya,Trigo grano,600,1740.00
2019,16079,Michoacán de Ocampo,Salvador Escalante,Frijol,64,77.80
2019,16079,Michoacán de Ocampo,Salvador Escalante,Maíz grano,"4,131.67",11609.99
2019,16080,Michoacán de Ocampo,Senguio,Frijol,34.7,73.88
2019,16080,Michoacán de Ocampo,Senguio,Maíz grano,"1,561.30",4418.48
2019,16080,Michoacán de Ocampo,Senguio,Trigo grano,132.6,545.32
2019,16081,Michoacán de Ocampo,Susupuato,Frijol,5.5,12.34
2019,16081,Michoacán de Ocampo,Susupuato,Maíz grano,"2,603.60",7446.67
2019,16082,Michoacán de Ocampo,Tacámbaro,Frijol,188.33,228.41
2019,16082,Michoacán de Ocampo,Tacámbaro,Maíz grano,"2,285.00",6877.85
2019,16083,Michoacán de Ocampo,Tancítaro,Frijol,12,15.64
2019,16083,Michoacán de Ocampo,Tancítaro,Maíz grano,"4,220.00",10288.00
2019,16084,Michoacán de Ocampo,Tangamandapio,Frijol,5,8.52
2019,16084,Michoacán de Ocampo,Tangamandapio,Maíz grano,"2,650.00",9672.50
2019,16084,Michoacán de Ocampo,Tangamandapio,Trigo grano,90,101.60
2019,16085,Michoacán de Ocampo,Tangancícuaro,Maíz grano,"2,550.00",6885.00
2019,16085,Michoacán de Ocampo,Tangancícuaro,Trigo grano,167,756.70
2019,16086,Michoacán de Ocampo,Tanhuato,Frijol,32,48.00
2019,16086,Michoacán de Ocampo,Tanhuato,Maíz grano,"3,500.00",19000.00
2019,16086,Michoacán de Ocampo,Tanhuato,Trigo grano,"2,200.00",10100.00
2019,16087,Michoacán de Ocampo,Taretan,Maíz grano,"1,420.00",3692.00
2019,16088,Michoacán de Ocampo,Tarímbaro,Frijol,3,2.19
2019,16088,Michoacán de Ocampo,Tarímbaro,Maíz grano,"1,333.33",4919.99
2019,16088,Michoacán de Ocampo,Tarímbaro,Trigo grano,65,195.00
2019,16089,Michoacán de Ocampo,Tepalcatepec,Arroz palay,893.1,7669.25
2019,16089,Michoacán de Ocampo,Tepalcatepec,Maíz grano,788,3041.68
2019,16090,Michoacán de Ocampo,Tingambato,Maíz grano,"1,400.00",3400.00
2019,16091,Michoacán de Ocampo,Tingüindín,Maíz grano,800,2360.00
2019,16092,Michoacán de Ocampo,Tiquicheo de Nicolás Romero,Frijol,17,10.00
2019,16092,Michoacán de Ocampo,Tiquicheo de Nicolás Romero,Maíz grano,"6,800.00",18000.00
2019,16093,Michoacán de Ocampo,Tlalpujahua,Frijol,25.2,33.17
2019,16093,Michoacán de Ocampo,Tlalpujahua,Maíz grano,"1,531.20",4202.38
2019,16093,Michoacán de Ocampo,Tlalpujahua,Trigo grano,33.2,137.56
2019,16094,Michoacán de Ocampo,Tlazazalca,Maíz grano,840,2688.00
2019,16094,Michoacán de Ocampo,Tlazazalca,Trigo grano,150,865.80
2019,16095,Michoacán de Ocampo,Tocumbo,Maíz grano,540,1674.00
2019,16096,Michoacán de Ocampo,Tumbiscatío,Maíz grano,"2,832.00",4650.00
2019,16097,Michoacán de Ocampo,Turicato,Frijol,416.17,481.50
2019,16097,Michoacán de Ocampo,Turicato,Maíz grano,"4,844.00",13902.28
2019,16098,Michoacán de Ocampo,Tuxpan,Frijol,271.3,291.04
2019,16098,Michoacán de Ocampo,Tuxpan,Maíz grano,"2,909.30",10298.92
2019,16098,Michoacán de Ocampo,Tuxpan,Trigo grano,196.4,1376.41
2019,16099,Michoacán de Ocampo,Tuzantla,Frijol,5,4.00
2019,16099,Michoacán de Ocampo,Tuzantla,Maíz grano,"4,000.00",9501.87
2019,16100,Michoacán de Ocampo,Tzintzuntzan,Frijol,38,71.44
2019,16100,Michoacán de Ocampo,Tzintzuntzan,Maíz grano,"1,261.00",3557.91
2019,16100,Michoacán de Ocampo,Tzintzuntzan,Trigo grano,19.67,27.62
2019,16101,Michoacán de Ocampo,Tzitzio,Frijol,1,3.50
2019,16101,Michoacán de Ocampo,Tzitzio,Maíz grano,"1,216.50",8503.34
2019,16102,Michoacán de Ocampo,Uruapan,Frijol,17,19.00
2019,16102,Michoacán de Ocampo,Uruapan,Maíz grano,"4,650.00",10462.50
2019,16103,Michoacán de Ocampo,Venustiano Carranza,Maíz grano,"2,350.00",8575.89
2019,16103,Michoacán de Ocampo,Venustiano Carranza,Trigo grano,410,1310.00
2019,16104,Michoacán de Ocampo,Villamar,Maíz grano,600,1643.71
2019,16104,Michoacán de Ocampo,Villamar,Trigo grano,390,1520.00
2019,16105,Michoacán de Ocampo,Vista Hermosa,Frijol,2,4.00
2019,16105,Michoacán de Ocampo,Vista Hermosa,Maíz grano,"1,950.00",10000.00
2019,16105,Michoacán de Ocampo,Vista Hermosa,Trigo grano,"5,350.00",22000.00
2019,16106,Michoacán de Ocampo,Yurécuaro,Frijol,21,33.00
2019,16106,Michoacán de Ocampo,Yurécuaro,Maíz grano,"1,920.00",10002.00
2019,16106,Michoacán de Ocampo,Yurécuaro,Trigo grano,"2,200.00",8600.00
2019,16107,Michoacán de Ocampo,Zacapu,Maíz grano,"5,000.00",20000.00
2019,16108,Michoacán de Ocampo,Zamora,Frijol,85,121.15
2019,16108,Michoacán de Ocampo,Zamora,Maíz grano,"2,600.00",16900.00
2019,16108,Michoacán de Ocampo,Zamora,Trigo grano,"1,100.00",5170.00
2019,16109,Michoacán de Ocampo,Zináparo,Frijol,45,50.00
2019,16109,Michoacán de Ocampo,Zináparo,Maíz grano,"2,800.00",15000.00
2019,16109,Michoacán de Ocampo,Zináparo,Trigo grano,150,580.00
2019,16110,Michoacán de Ocampo,Zinapécuaro,Maíz grano,916.67,4125.01
2019,16110,Michoacán de Ocampo,Zinapécuaro,Trigo grano,550,1650.00
2019,16111,Michoacán de Ocampo,Ziracuaretiro,Frijol,8,9.52
2019,16111,Michoacán de Ocampo,Ziracuaretiro,Maíz grano,495,1336.50
2019,16112,Michoacán de Ocampo,Zitácuaro,Maíz grano,"7,312.90",20073.27
2019,16112,Michoacán de Ocampo,Zitácuaro,Trigo grano,6,19.81
2019,16113,Michoacán de Ocampo,José Sixto Verduzco,Maíz grano,"2,850.00",14500.00
2019,16113,Michoacán de Ocampo,José Sixto Verduzco,Trigo grano,"8,880.00",34000.00
2019,17001,Morelos,Amacuzac,Maíz grano,538,1775.40
2019,17002,Morelos,Atlatlahucan,Frijol,21,27.30
2019,17002,Morelos,Atlatlahucan,Maíz grano,700,2660.00
2019,17003,Morelos,Axochiapan,Maíz grano,775,4495.00
2019,17004,Morelos,Ayala,Arroz palay,16,164.80
2019,17004,Morelos,Ayala,Frijol,29,50.20
2019,17004,Morelos,Ayala,Maíz grano,750,4500.00
2019,17005,Morelos,Coatlán del Río,Arroz palay,5,50.60
2019,17005,Morelos,Coatlán del Río,Frijol,16,32.48
2019,17005,Morelos,Coatlán del Río,Maíz grano,235,822.50
2019,17006,Morelos,Cuautla,Arroz palay,312,3182.40
2019,17006,Morelos,Cuautla,Frijol,11,18.00
2019,17006,Morelos,Cuautla,Maíz grano,275,1622.50
2019,17007,Morelos,Cuernavaca,Arroz palay,18.5,186.67
2019,17007,Morelos,Cuernavaca,Frijol,70,91.00
2019,17007,Morelos,Cuernavaca,Maíz grano,500,2100.00
2019,17008,Morelos,Emiliano Zapata,Arroz palay,60,616.20
2019,17008,Morelos,Emiliano Zapata,Frijol,21.5,31.03
2019,17008,Morelos,Emiliano Zapata,Maíz grano,95,258.40
2019,17009,Morelos,Huitzilac,Maíz grano,150,523.50
2019,17010,Morelos,Jantetelco,Frijol,6,9.60
2019,17010,Morelos,Jantetelco,Maíz grano,800,4720.00
2019,17011,Morelos,Jiutepec,Arroz palay,2,20.00
2019,17012,Morelos,Jojutla,Arroz palay,22,224.40
2019,17012,Morelos,Jojutla,Maíz grano,230,759.00
2019,17013,Morelos,Jonacatepec de Leandro Valle,Frijol,8,13.60
2019,17013,Morelos,Jonacatepec de Leandro Valle,Maíz grano,"1,240.00",7688.00
2019,17014,Morelos,Mazatepec,Arroz palay,15,154.50
2019,17014,Morelos,Mazatepec,Frijol,17.8,25.56
2019,17014,Morelos,Mazatepec,Maíz grano,225,596.25
2019,17015,Morelos,Miacatlán,Frijol,25,49.50
2019,17015,Morelos,Miacatlán,Maíz grano,"1,520.00",4012.80
2019,17016,Morelos,Ocuituco,Frijol,75,90.00
2019,17016,Morelos,Ocuituco,Maíz grano,600,2100.00
2019,17017,Morelos,Puente de Ixtla,Maíz grano,"1,050.00",3465.00
2019,17018,Morelos,Temixco,Arroz palay,55,566.50
2019,17018,Morelos,Temixco,Frijol,45,55.80
2019,17018,Morelos,Temixco,Maíz grano,395,1098.10
2019,17019,Morelos,Tepalcingo,Frijol,14,22.40
2019,17019,Morelos,Tepalcingo,Maíz grano,"1,692.00",9813.60
2019,17020,Morelos,Tepoztlán,Frijol,11,12.20
2019,17020,Morelos,Tepoztlán,Maíz grano,"1,460.00",5840.00
2019,17021,Morelos,Tetecala,Arroz palay,15,154.20
2019,17021,Morelos,Tetecala,Maíz grano,85,234.60
2019,17022,Morelos,Tetela del Volcán,Frijol,140,131.00
2019,17022,Morelos,Tetela del Volcán,Maíz grano,395,1422.00
2019,17023,Morelos,Tlalnepantla,Frijol,10,20.00
2019,17023,Morelos,Tlalnepantla,Maíz grano,40,136.00
2019,17023,Morelos,Tlalnepantla,Trigo grano,45,162.00
2019,17024,Morelos,Tlaltizapán de Zapata,Arroz palay,12,123.60
2019,17024,Morelos,Tlaltizapán de Zapata,Maíz grano,525,1627.50
2019,17025,Morelos,Tlaquiltenango,Maíz grano,"2,100.00",6510.00
2019,17026,Morelos,Tlayacapan,Frijol,18.6,23.88
2019,17026,Morelos,Tlayacapan,Maíz grano,90,342.00
2019,17027,Morelos,Totolapan,Frijol,16.8,22.02
2019,17027,Morelos,Totolapan,Maíz grano,350,1400.00
2019,17027,Morelos,Totolapan,Trigo grano,63,233.10
2019,17028,Morelos,Xochitepec,Arroz palay,65,669.50
2019,17028,Morelos,Xochitepec,Maíz grano,79,227.52
2019,17029,Morelos,Yautepec,Arroz palay,15,151.50
2019,17029,Morelos,Yautepec,Frijol,11.5,19.95
2019,17029,Morelos,Yautepec,Maíz grano,"1,600.00",8320.00
2019,17030,Morelos,Yecapixtla,Frijol,33,36.30
2019,17030,Morelos,Yecapixtla,Maíz grano,"1,750.00",7525.00
2019,17031,Morelos,Zacatepec,Arroz palay,4,40.40
2019,17031,Morelos,Zacatepec,Maíz grano,28,95.20
2019,17032,Morelos,Zacualpan de Amilpas,Frijol,15,21.00
2019,17032,Morelos,Zacualpan de Amilpas,Maíz grano,280,1120.00
2019,17033,Morelos,Temoac,Frijol,10,14.20
2019,17033,Morelos,Temoac,Maíz grano,370,1480.00
2019,18001,Nayarit,Acaponeta,Maíz grano,798,1651.86
2019,18002,Nayarit,Ahuacatlán,Maíz grano,352,1689.60
2019,18003,Nayarit,Amatlán de Cañas,Maíz grano,470,2486.30
2019,18004,Nayarit,Compostela,Frijol,82,59.94
2019,18004,Nayarit,Compostela,Maíz grano,"2,381.00",15047.92
2019,18005,Nayarit,Huajicori,Maíz grano,"1,300.00",2340.00
2019,18006,Nayarit,Ixtlán del Río,Maíz grano,295,1534.00
2019,18007,Nayarit,Jala,Frijol,3,3.60
2019,18007,Nayarit,Jala,Maíz grano,"1,987.00",9557.47
2019,18008,Nayarit,Xalisco,Arroz palay,408,2623.44
2019,18008,Nayarit,Xalisco,Maíz grano,461,1512.08
2019,18009,Nayarit,Del Nayar,Maíz grano,"4,274.00",4658.66
2019,18010,Nayarit,Rosamorada,Arroz palay,"1,195.00",2953.00
2019,18010,Nayarit,Rosamorada,Maíz grano,630,1589.00
2019,18011,Nayarit,Ruíz,Maíz grano,710,1795.00
2019,18012,Nayarit,San Blas,Arroz palay,"1,203.00",8452.44
2019,18012,Nayarit,San Blas,Maíz grano,347,1065.29
2019,18013,Nayarit,San Pedro Lagunillas,Frijol,126,205.84
2019,18013,Nayarit,San Pedro Lagunillas,Maíz grano,"1,534.00",8651.76
2019,18014,Nayarit,Santa María del Oro,Maíz grano,"1,245.00",6723.00
2019,18015,Nayarit,Santiago Ixcuintla,Arroz palay,"9,183.00",65653.60
2019,18015,Nayarit,Santiago Ixcuintla,Maíz grano,432,1204.00
2019,18017,Nayarit,Tepic,Maíz grano,"1,768.00",5569.20
2019,18018,Nayarit,Tuxpan,Maíz grano,8,20.20
2019,18019,Nayarit,La Yesca,Maíz grano,235,1198.50
2019,18020,Nayarit,Bahía de Banderas,Arroz palay,421,2195.87
2019,18020,Nayarit,Bahía de Banderas,Maíz grano,254,1041.40
2019,19002,Nuevo León,Agualeguas,Maíz grano, -   , -   
2019,19002,Nuevo León,Agualeguas,Trigo grano,70,203.00
2019,19003,Nuevo León,Los Aldamas,Maíz grano, -   , -   
2019,19004,Nuevo León,Allende,Maíz grano,4,3.20
2019,19005,Nuevo León,Anáhuac,Frijol,37,18.50
2019,19005,Nuevo León,Anáhuac,Maíz grano,13,13.00
2019,19005,Nuevo León,Anáhuac,Trigo grano,703,2460.50
2019,19007,Nuevo León,Aramberri,Frijol,8,6.80
2019,19007,Nuevo León,Aramberri,Maíz grano,"2,580.00",2690.00
2019,19008,Nuevo León,Bustamante,Maíz grano,26,31.20
2019,19009,Nuevo León,Cadereyta Jiménez,Frijol,529,324.50
2019,19009,Nuevo León,Cadereyta Jiménez,Maíz grano,243,388.80
2019,19009,Nuevo León,Cadereyta Jiménez,Trigo grano,"9,210.00",19787.00
2019,19011,Nuevo León,Cerralvo,Frijol,50,25.00
2019,19011,Nuevo León,Cerralvo,Maíz grano, -   , -   
2019,19011,Nuevo León,Cerralvo,Trigo grano,625,2089.50
2019,19012,Nuevo León,Ciénega de Flores,Maíz grano,1,0.90
2019,19013,Nuevo León,China,Maíz grano, -   , -   
2019,19013,Nuevo León,China,Trigo grano,358,763.00
2019,19014,Nuevo León,Doctor Arroyo,Frijol,611,183.30
2019,19014,Nuevo León,Doctor Arroyo,Maíz grano,"30,898.00",20867.90
2019,19016,Nuevo León,Doctor González,Frijol,175,87.50
2019,19016,Nuevo León,Doctor González,Trigo grano,150,270.00
2019,19017,Nuevo León,Galeana,Frijol,878,504.50
2019,19017,Nuevo León,Galeana,Maíz grano,"17,018.00",10210.80
2019,19017,Nuevo León,Galeana,Trigo grano,407,445.92
2019,19018,Nuevo León,García,Maíz grano,20,25.20
2019,19020,Nuevo León,General Bravo,Maíz grano, -   , -   
2019,19022,Nuevo León,General Terán,Frijol,300,120.00
2019,19022,Nuevo León,General Terán,Maíz grano,75,60.00
2019,19022,Nuevo León,General Terán,Trigo grano,"5,863.00",9556.69
2019,19023,Nuevo León,General Treviño,Trigo grano,48,151.20
2019,19024,Nuevo León,General Zaragoza,Frijol,6,5.40
2019,19024,Nuevo León,General Zaragoza,Maíz grano,"1,783.00",2139.60
2019,19027,Nuevo León,Los Herreras,Maíz grano, -   , -   
2019,19027,Nuevo León,Los Herreras,Trigo grano,250,475.00
2019,19029,Nuevo León,Hualahuises,Maíz grano,65,57.30
